stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
8590,9286,Drewry Ave at Lister Dr,,43.782537,-79.4377,,,,,,1
8591,5698,Midland Ave at Ellesmere Rd,,43.767566,-79.270917,,,,,,1
8592,7708,426 Ellesmere Rd,,43.762102,-79.297487,,,,,,1
8593,5655,Martin Grove Rd at Westhumber Blvd,,43.72593,-79.586467,,,,,,1
8594,10762,Dovercourt Rd at Dupont St,,43.669562,-79.432587,,,,,,1
8595,8728,Weston Rd at Habitant Dr,,43.745851,-79.540889,,,,,,1
8596,2257,Eglinton Ave East at Cedar Dr,,43.744094,-79.215486,,,,,,1
8597,2802,Kingston Rd at Woodbine Ave,,43.673673,-79.308088,,,,,,1
8599,1602,Steeles Ave West at Northwest Gate,,43.777918,-79.510766,,,,,,1
8600,299,2350 Bayview Ave - The Granite Club,,43.734133,-79.381593,,,,,,1
8602,9781,Steeles Ave East at Silver Star Blvd,,43.825065,-79.300444,,,,,,1
8603,11233,Northover St at Giltspur Dr,,43.738716,-79.500376,,,,,,1
8604,9998,McCowan Rd at Heritage Rd,,43.869608,-79.284966,,,,,,1
8605,13716,McCowan Rd at 16Th Ave South Side,,43.884643,-79.288871,,,,,,1
8607,2572,Finch Ave East at Wilfred Ave,,43.782645,-79.401995,,,,,,1
8608,8075,Rossdean Dr at Garyray Dr,,43.76913,-79.539739,,,,,,1
8609,11329,1315 and 1319 Neilson Rd,,43.807848,-79.219558,,,,,,1
8611,2562,5600 Finch Ave East,,43.813699,-79.240113,,,,,,1
8612,6154,Victory Cres at McNaughton Ave,,43.708724,-79.644832,,,,,,2
8613,8243,Steeles Ave East at Victoria Park Ave,,43.815376,-79.341773,,,,,,1
8615,71,Avenue Rd at St Clair Ave West,,43.686737,-79.401728,,,,,,1
8616,2931,Opposite 1315 Morningside Ave,,43.805736,-79.201285,,,,,,1
8618,5777,Mortimer Ave at Donlands Ave,,43.687734,-79.339921,,,,,,1
8619,6984,Royal York Rd at Coney Rd,,43.634093,-79.505949,,,,,,1
8620,5323,Lawrence Ave East at Tremont Cres (West),,43.734868,-79.353681,,,,,,2
8621,13306,St Clair Ave West at Mould Ave,,43.66831,-79.486848,,,,,,1
8622,9994,McCowan Rd at Denison St,,43.841358,-79.277698,,,,,,1
8623,7069,Runnymede Rd at St Clair Ave West South Side,,43.668539,-79.483462,,,,,,1
8624,920,Danforth Ave at Coxwell Ave,,43.683471,-79.323473,,,,,,1
8625,4675,Toryork Dr at Weston Rd West Side,,43.75345,-79.543364,,,,,,1
8626,13625,Strachan Ave at Canniff St,,43.641543,-79.411854,,,,,,1
8627,302,Bayview Ave at Hillcrest Ave,,43.77233,-79.389207,,,,,,1
8628,5718,Midland Ave at Lord Roberts Dr (South) South Side,,43.735772,-79.258784,,,,,,1
8629,480,Bloor St East at Jarvis St,,43.671706,-79.380383,,,,,,1
8631,3997,Keele St at Grandravine Dr,,43.752257,-79.488314,,,,,,1
8632,2120,Dundas St East at Munro St,,43.661937,-79.353136,,,,,,2
8633,1113,Gerrard St East at Beaton Ave,,43.676047,-79.317086,,,,,,2
8634,5311,Lawrence Ave East at Prudential Dr East Side,,43.751064,-79.266658,,,,,,1
8636,5609,Martin Grove Rd at Eglinton Ave West,,43.674653,-79.563427,,,,,,1
8637,1209,Kennedy Rd at Mewburn Ave,,43.707574,-79.257757,,,,,,1
8638,5348,Lawrence Ave West at Brookview Dr,,43.718172,-79.434957,,,,,,1
8639,498,Bloor St West at Brunswick Ave,,43.665819,-79.407548,,,,,,1
8641,3849,Islington Ave at Titan Rd,,43.630726,-79.51757,,,,,,1
8642,8970,Yonge St at Church Ave,,43.773679,-79.413853,,,,,,1
8644,7695,Ellesmere Rd at McCowan Rd,,43.77237,-79.251163,,,,,,1
8645,6225,Albion Rd at Golfdown Dr West Side,,43.72375,-79.548765,,,,,,1
8646,2368,Eglinton Ave West at Keele St East Side,,43.690316,-79.473978,,,,,,1
8648,8625,Wellesley St West at Bay St,,43.664214,-79.387412,,,,,,1
8649,3797,Islington Ave at Golfdown Dr,,43.720786,-79.557601,,,,,,1
8650,11235,Giltspur Dr at Peterdale Rd,,43.736269,-79.505942,,,,,,1
8651,1749,The Bridle Path at Saintfield Ave,,43.729123,-79.360337,,,,,,1
8654,8600,Warden Ave at Sherry Rd North Side,,43.723671,-79.285797,,,,,,1
8656,3140,Trethewey Dr at Martha Eaton Way,,43.696035,-79.489323,,,,,,1
8657,10269,Spanbridge Rd at Vicora Linkway,,43.712357,-79.324724,,,,,,2
8659,8426,2793 Victoria Park Ave,,43.78242,-79.326261,,,,,,1
8660,1660,Wilson Ave at King High Ave,,43.735406,-79.442947,,,,,,1
8661,11222,Northover St at Sheppard Ave West South Side,,43.74084,-79.501268,,,,,,1
8662,7177,Sheppard Ave East at Dean Park Rd,,43.806137,-79.18052,,,,,,1
8663,611,55 Bridgeland Ave,,43.726343,-79.460272,,,,,,1
8664,4709,Washburn Way at Sheppard Ave East,,43.796306,-79.22768,,,,,,1
8665,5787,Mortimer Ave at Linsmore Cres,,43.689143,-79.332753,,,,,,1
8667,1280,Martin Ross Ave at Brisbane Rd (West),,43.773686,-79.476268,,,,,,2
8669,4488,Milvan Dr at Millwick Dr (North),,43.760715,-79.566035,,,,,,1
8670,2279,Eglinton Ave East at Kennedy Rd,,43.732009,-79.268205,,,,,,1
8671,482,Bloor St East at Parliament St,,43.671775,-79.371544,,,,,,1
8672,3239,Yonge St at Queen St West - Queen Station,,43.65251,-79.379408,,,,,,1
8673,1152,Howard Park Ave at Parkside Dr East Side,,43.649054,-79.457394,,,,,,2
8674,1220,Lawrence Ave East at Bayview Ave,,43.727666,-79.383231,,,,,,1
8676,9783,Steeles Ave East at Ashcott St,,43.827008,-79.292081,,,,,,1
8677,190,Bathurst St at Reiner Rd,,43.752651,-79.437863,,,,,,1
8678,7913,Laurentide Dr at Larabee Cres,,43.752395,-79.336977,,,,,,1
8680,8148,St Clair Ave West at Arlington Ave,,43.68117,-79.428773,,,,,,1
8681,1511,Royal York Rd at Dundas St West,,43.657704,-79.515878,,,,,,1
8682,1173,Jane St at Steeles Ave West South Side,,43.774891,-79.521862,,,,,,1
8683,3512,Dundas St West at Old Dundas St West Side,,43.661895,-79.507489,,,,,,2
8684,1731,Bayview Ave at Soudan Ave,,43.708916,-79.376494,,,,,,1
8685,6647,Parliament St at Shuter St,,43.657021,-79.365124,,,,,,1
8686,6851,Queen St West at Shaw St,,43.64479,-79.416155,,,,,,1
8688,2681,Guildwood Pkwy at Livingston Rd,,43.74735,-79.199399,,,,,,1
8689,2567,Finch Ave East at Walkway East of Birchmount Rd,,43.799572,-79.303073,,,,,,2
8690,9323,Ray Ave at Bartonville Ave East,,43.689654,-79.493461,,,,,,1
8691,936,Davenport Rd at Oakwood Ave,,43.67431,-79.433896,,,,,,2
8692,1229,Lawrence Ave East at Wanless Cres (East) West Side,,43.727816,-79.389722,,,,,,1
8693,5030,Dundas St West at Willard Ave East Side,,43.66554,-79.488063,,,,,,1
8695,4934,Culford Rd at Valencia Cres,,43.708164,-79.488549,,,,,,1
8698,13484,Burnhamthorpe Rd at Old Burnhamthorpe Rd (West),,43.640875,-79.581609,,,,,,1
8699,6543,Marlee Ave at Glengrove Ave North Side,,43.711158,-79.444575,,,,,,1
8700,5597,Martin Grove Rd at Belfield Rd,,43.701702,-79.575302,,,,,,1
8701,4592,Sheppard Ave East at Malvern St,,43.794789,-79.234821,,,,,,1
8702,1084,Gerrard St East at Carlaw Ave,,43.667717,-79.342605,,,,,,1
8703,2207,630 The East Mall,,43.656784,-79.566517,,,,,,1
8705,1845,Danforth Rd at Birchmount Rd,,43.706112,-79.268531,,,,,,1
8706,11028,Finch Ave West at Islington Ave West Side,,43.746233,-79.569111,,,,,,1
8707,5226,Lansdowne Ave at Whytock Ave,,43.653917,-79.441232,,,,,,1
8708,6566,Meadowvale Rd at Ellesmere Rd,,43.792656,-79.163771,,,,,,1
8709,1988,The Donway West at Duncairn Rd North Side,,43.739947,-79.346237,,,,,,1
8712,8945,Yonge Blvd at Harley Ave,,43.738241,-79.41204,,,,,,1
8713,5453,Leslie St at Lawrence Ave East North Side,,43.735046,-79.355901,,,,,,1
8714,5310,Lawrence Ave East at Port Union Rd,,43.779434,-79.136915,,,,,,1
8715,13345,4242 Dundas St West - Kingsway Mills Plaza,,43.659653,-79.513305,,,,,,1
8717,8929,Woodbine Ave at Plains Rd,,43.698422,-79.318408,,,,,,1
8718,12004,Hilda Ave at Steeles Ave West,,43.795595,-79.429004,,,,,,1
8720,9608,Grangeway Ave at Progress Ave South Side,,43.775976,-79.250532,,,,,,1
8721,9612,1148 Bellamy Rd North,,43.778161,-79.243197,,,,,,1
8723,2880,McNicoll Ave at Brahms Ave,,43.799614,-79.360212,,,,,,2
8725,2344,Eglinton Ave West at The East Mall,,43.672032,-79.571143,,,,,,1
8726,7194,Sheppard Ave East at Idagrove Gate,,43.807169,-79.175765,,,,,,1
8728,3266,Albion Rd at Highway 27,,43.744355,-79.607358,,,,,,1
8729,13680,Dynamic Dr at Turbina Ave North Side,,43.827116,-79.251922,,,,,,1
8731,3074,Queen St East at Sumach St,,43.656918,-79.358807,,,,,,1
8732,13447,Kipling Ave at Mattice Rd,,43.647035,-79.53777,,,,,,1
8734,4899,Coxwell Ave at O'Connor Dr,,43.697645,-79.329298,,,,,,1
8735,8963,Yonge St at William Carson Cres,,43.747206,-79.407246,,,,,,1
8736,495,Bloor St West at Bedford Rd,,43.667897,-79.39756,,,,,,1
8737,1656,Wilson Ave at Dufferin St West Side,,43.732143,-79.459421,,,,,,1
8738,6425,Huntingwood Dr at Belgreen Ave East Side,,43.79552,-79.290217,,,,,,1
8739,3206,Wright Ave at Jane St West Side,,43.700766,-79.503809,,,,,,1
8740,9404,Evans Ave at Cremorne Ave,,43.620658,-79.501613,,,,,,1
8741,5585,Markham Rd at Tuxedo Crt,,43.77944,-79.232752,,,,,,1
8742,1795,Coxwell Ave at Queen St East,,43.666692,-79.316748,,,,,,1
8743,8696,Weston Rd at Black Creek Dr North Side,,43.683549,-79.481082,,,,,,1
8744,12193,The Pond Rd at Ian MacDonald Blvd West Side,,43.77063,-79.499806,,,,,,1
8745,1828,Cummer Ave at Yonge St East Side,,43.787115,-79.416628,,,,,,1
8746,6803,Queen St East at Elmer Ave,,43.669336,-79.303443,,,,,,1
8747,4345,Kipling Ave at North Heights Rd North Side,,43.66527,-79.545439,,,,,,1
8748,7932,Lawson Rd at Meadowvale Rd West Side,,43.785289,-79.161088,,,,,,1
8749,14249,Warden Ave at Major Mackenzie Dr East South Side,,43.891491,-79.343258,,,,,,2
8750,8429,Victoria Park Ave at Amsterdam Ave South Side,,43.714867,-79.298659,,,,,,2
8751,6470,Island Rd at East Ave,,43.797941,-79.139236,,,,,,2
8752,11597,Centenary Hospital Loop at Neilson Rd,,43.78123,-79.204142,,,,,,1
8753,6008,Progress Ave at Opposite Roadway to Centennial College,,43.783468,-79.231974,,,,,,1
8754,886,Danforth Ave at Elward Blvd,,43.692495,-79.282221,,,,,,1
8755,3272,Albion Rd at Highway 27 East Side,,43.743938,-79.606313,,,,,,1
8756,4612,Spadina Rd at Kilbarry Rd,,43.69263,-79.414257,,,,,,1
8757,5023,Dundas St West at Prince Edward Dr North,,43.660474,-79.510565,,,,,,2
8758,1689,Ansford Ave at Faywood Blvd,,43.735741,-79.446837,,,,,,1
8761,9263,5010 Steeles Ave West,,43.759485,-79.593025,,,,,,1
8762,2756,Kennedy Rd at Kenmark Blvd,,43.729953,-79.26688,,,,,,1
8763,1154,Howard Park Ave at Roncesvalles Ave,,43.651426,-79.451176,,,,,,2
8764,5173,Lake Shore Blvd West at Burlington St,,43.617151,-79.487284,,,,,,1
8765,5334,Lawrence Ave West at Apex Rd,,43.713417,-79.458406,,,,,,1
8766,7673,441 Ellesmere Rd,,43.761781,-79.297639,,,,,,1
8767,3815,Islington Ave at Monogram Pl,,43.70478,-79.550106,,,,,,2
8768,7151,Sheppard Ave East at Bayview Ave - Bayview Station,,43.766886,-79.387704,,,,,,1
8769,704,Caledonia Rd at Bowie Ave,,43.695042,-79.462882,,,,,,1
8770,8560,Warden Ave at Ellesmere Rd,,43.760997,-79.300528,,,,,,1
8771,8173,St Clair Ave West at Laughton Ave,,43.674577,-79.45772,,,,,,1
8772,3687,Greenwood Ave at Torbrick Rd South Side,,43.675882,-79.330173,,,,,,1
8773,11053,Lundy Ave at Warren Cres,,43.662607,-79.502697,,,,,,2
8774,8286,Steeles Ave West at Jane St West Side,,43.775471,-79.522085,,,,,,1
8777,13681,145 Dynamic Dr,,43.828039,-79.252357,,,,,,1
8778,5347,Lawrence Ave West at Brookview Dr,,43.717875,-79.43526,,,,,,1
8779,5849,Newgale Gate at Finchdene Sq,,43.818861,-79.237676,,,,,,1
8780,3885,Jane St at Eddystone Ave,,43.749223,-79.515798,,,,,,1
8781,734,Caledonia Rd at Norman Ave,,43.677844,-79.455867,,,,,,1
8782,7219,Sheppard Ave East at Morningside Ave,,43.801751,-79.200009,,,,,,1
8783,4471,Markham Rd at Sheppard Ave East,,43.793604,-79.238418,,,,,,1
8784,2560,Finch Ave East at Tiffield Rd,,43.811034,-79.252626,,,,,,1
8785,4649,Symington Ave at Bloor St West,,43.657415,-79.447871,,,,,,1
8786,11556,430 Tapscott Rd,,43.809065,-79.23499,,,,,,1
8789,6927,Ranee Ave at Ameer Ave,,43.725147,-79.439662,,,,,,1
8790,9244,Shorncliffe Ave at Lockport Ave,,43.627616,-79.542736,,,,,,1
8791,441,Birchmount Rd at Sanwood Blvd,,43.816133,-79.314333,,,,,,1
8792,9790,Wicksteed Ave at Leslie St,,43.712944,-79.350412,,,,,,1
8793,10528,Ellesmere Rd at Highland Creek Park,,43.788976,-79.178809,,,,,,1
8794,8003,Old Kingston Rd at Morrish Rd,,43.783097,-79.170854,,,,,,1
8795,3805,Islington Ave at Judson St,,43.613907,-79.508663,,,,,,1
8796,4978,Dixon Rd at Celestine Dr,,43.69358,-79.562351,,,,,,1
8797,621,Brimley Rd at Britwell Ave,,43.756125,-79.256188,,,,,,2
8800,5650,Martin Grove Rd at Tollington Rd,,43.686679,-79.568781,,,,,,1
8801,5230,Lawrence Ave East at Barrymore Rd,,43.754448,-79.251333,,,,,,1
8803,306,Bayview Ave at McKee Ave,,43.7779,-79.390444,,,,,,1
8805,850,595 Commissioners St,,43.655801,-79.327775,,,,,,1
8806,2564,Finch Ave East at Trudy Rd East Side,,43.790826,-79.36296,,,,,,1
8807,12162,Ellis Ave at Lake Shore Blvd West,,43.636779,-79.465781,,,,,,1
8808,3170,Westlake Ave at Lumsden Ave,,43.694512,-79.308371,,,,,,1
8809,8480,Victoria Park Ave at McNicoll Ave,,43.803897,-79.336067,,,,,,1
8810,11621,Millwood Rd at Randolph Rd,,43.703118,-79.363458,,,,,,1
8811,2046,Dufferin St at Ramsden Rd South Side,,43.695717,-79.450479,,,,,,1
8812,13434,Christie St at Barton Ave,,43.666475,-79.419496,,,,,,1
8815,3258,York Mills Rd at Fenn Ave,,43.747131,-79.388881,,,,,,1
8816,2977,46 Overlea Blvd,,43.706973,-79.34627,,,,,,1
8817,2217,The East Mall at Rathburn Rd,,43.655161,-79.564454,,,,,,1
8819,4591,Sheppard Ave East at Progress Ave,,43.794491,-79.235159,,,,,,1
8820,2115,Dundas St East at Broadview Ave,,43.662249,-79.351814,,,,,,2
8822,5147,Laird Dr at Vanderhoof Ave,,43.712008,-79.364257,,,,,,1
8823,239,Bay St at College St,,43.660921,-79.386005,,,,,,1
8824,11157,95 Commander Blvd,,43.793527,-79.266658,,,,,,2
8825,5663,McCowan Rd at Brimorton Dr,,43.765254,-79.248748,,,,,,1
8826,11789,The Queensway at Ellis Ave West Side,,43.637819,-79.466978,,,,,,1
8827,3406,Chaplin Cres at Avenue Rd East Side,,43.698503,-79.405551,,,,,,1
8828,12352,501 Consumers Rd,,43.770613,-79.327515,,,,,,1
8830,2065,Dufferin St at Rowan Ave,,43.692029,-79.448632,,,,,,1
8831,102,Bathurst St at Caribou Rd,,43.71753,-79.429253,,,,,,1
8832,7495,Arrow Rd at Deerhide Cres (South),,43.747641,-79.530249,,,,,,1
8833,3979,Keele St at Donald Ave,,43.684989,-79.47293,,,,,,1
8834,9303,Attwell Dr at Farnboro Rd,,43.691339,-79.587417,,,,,,1
8835,8085,Sentinel Rd at Grandravine Dr,,43.751718,-79.495975,,,,,,1
8836,7566,Brookbanks Dr at Valley Woods Rd,,43.752164,-79.331971,,,,,,1
8837,1195,Jones Ave at Shudell Ave,,43.675036,-79.337976,,,,,,1
8838,5640,Martin Grove Rd at Richgrove Dr,,43.676926,-79.564426,,,,,,1
8840,4628,St Clair Ave East at North Woodrow Blvd,,43.715113,-79.266834,,,,,,2
8841,3675,Greenwood Ave at Felstead Ave,,43.677719,-79.330707,,,,,,1
8842,8578,Warden Ave at Ionson Blvd,,43.690728,-79.272214,,,,,,1
8843,5294,Lawrence Ave East at Midland Ave East Side,,43.751579,-79.264207,,,,,,1
8844,5576,Markham Rd at Painted Post Dr,,43.767395,-79.228128,,,,,,1
8845,10542,Warden Ave at Enterprise Blvd,,43.848286,-79.331592,,,,,,1
8846,6036,Rogers Rd at Oakwood Ave West Side,,43.687044,-79.439442,,,,,,1
8847,3768,Islington Ave at Bergamot Ave,,43.717119,-79.556195,,,,,,1
8848,7391,Van Horne Ave at Kingslake Rd,,43.786639,-79.345567,,,,,,1
8849,5253,2216 Lawrence Ave East,,43.748715,-79.279522,,,,,,1
8850,4507,Old Weston Rd at Lavender Rd,,43.680671,-79.466636,,,,,,1
8851,2022,Dufferin St at Brandon Ave,,43.670324,-79.439719,,,,,,1
8853,1617,Village Gate at Steeles Ave West,,43.792558,-79.440731,,,,,,1
8854,4780,Avenue Rd at Glengrove Ave West,,43.717016,-79.41366,,,,,,1
8855,8027,Parkwoods Village Dr at Combermere Dr,,43.758032,-79.319424,,,,,,1
8856,910,Danforth Ave at Sibley Ave,,43.690091,-79.292815,,,,,,1
8857,8234,Steeles Ave East at Pharmacy Ave,,43.816625,-79.336828,,,,,,1
8858,5190,Lake Shore Blvd West at Louisa St,,43.619048,-79.486446,,,,,,1
8862,14327,Morningside Ave at Cinemart Dr,,43.797707,-79.197446,,,,,,2
8863,14328,Albion Rd at Todd Brook Dr East Side,,43.738097,-79.571253,,,,,,1
8864,14329,741 Ellesmere Rd at Mondeo Dr,,43.764459,-79.287449,,,,,,1
8865,14331,Park Lawn Rd at Lorne Ave,,43.630729,-79.490963,,,,,,1
8868,14335,St Clair Ave West at Vaughan Rd East Side,,43.682875,-79.419348,,,,,,1
8869,14336,St Clair Ave West at Bathurst St East Side,,43.683213,-79.417671,,,,,,1
8870,14337,St Clair Ave West at Bathurst St West Side,,43.683061,-79.418852,,,,,,1
8872,14339,Markham Rd at Bur Oak Ave - Mount Joy GO Station,,43.900026,-79.265771,,,,,,1
8874,14341,Dupont St at Howland Ave,,43.673765,-79.411699,,,,,,1
8878,14346,St Clair Ave East at Yonge St East Side,,43.688136,-79.393454,,,,,,1
8879,9075,York Mills Rd at Laurentide Dr,,43.757636,-79.338064,,,,,,1
8880,6219,Albion Rd at Bankfield Dr,,43.730649,-79.554146,,,,,,1
8881,11781,Parkside Dr at Indian Valley Cres South Side,,43.650881,-79.458497,,,,,,1
8882,3057,Queen St East at Leslie St,,43.66333,-79.330109,,,,,,1
8883,14271,Victoria Park Ave at Rowena Dr,,43.751403,-79.312873,,,,,,1
8884,2311,Eglinton Ave East at Sloane Ave,,43.726134,-79.313172,,,,,,1
8885,8668,The West Mall at Bloor St West,,43.63574,-79.562491,,,,,,1
8886,13446,Islington Ave at Bering Ave,,43.639459,-79.521343,,,,,,1
8889,1752,The Bridle Path at Suncrest Dr,,43.726432,-79.360313,,,,,,1
8890,1037,Eglinton Ave East at Midland Ave,,43.73431,-79.258468,,,,,,1
8891,747,Caledonia Rd at Summit Ave,,43.686657,-79.459454,,,,,,2
8892,11840,Kingston Rd at Blantyre Ave,,43.681329,-79.281449,,,,,,1
8893,123,Bathurst St at Antibes Dr,,43.781233,-79.445042,,,,,,1
8894,2107,Dufferin St at Wilson Ave South Side,,43.731126,-79.458778,,,,,,1
8895,3923,Jane St at Shoreham Dr,,43.76892,-79.520536,,,,,,1
8896,8296,3600 Steeles Ave West,,43.77211,-79.538315,,,,,,1
8897,8961,Yonge St at Broadway Ave,,43.709449,-79.39881,,,,,,1
8898,9048,Yonge St at Sheppard Ave East North Side - Sheppard Station,,43.762183,-79.410937,,,,,,1
8899,11,Anglesey Blvd at Islington Ave,,43.664493,-79.531543,,,,,,1
8900,11099,Brimorton Dr at Mid Pines Rd,,43.771113,-79.211966,,,,,,1
8901,14280,The Queensway at Colborne Lodge Dr East Side,,43.639566,-79.458635,,,,,,1
8903,4209,Kingston Rd at Blantyre Ave,,43.681534,-79.281335,,,,,,1
8904,8345,44 Thorncliffe Park Dr,,43.702448,-79.342715,,,,,,1
8906,6337,Crescent Rd at South Dr (West),,43.678533,-79.382497,,,,,,1
8907,3510,Dundas St West at The Kingsway,,43.657339,-79.519447,,,,,,1
8909,4614,Spadina Rd at Lonsdale Rd,,43.688713,-79.412799,,,,,,1
8910,7888,Keele St at Glenlake Ave,,43.658146,-79.461353,,,,,,2
8911,2298,Eglinton Ave East at Petman Ave,,43.709591,-79.384625,,,,,,1
8912,8701,3689 Weston Rd,,43.762893,-79.544763,,,,,,1
8913,6283,Cactus Ave at Pleasant Ave,,43.789617,-79.433211,,,,,,1
8914,829,College St at Elizabeth St,,43.660618,-79.387271,,,,,,2
8915,4052,Keele St at Wycombe Rd,,43.742981,-79.48611,,,,,,1
8917,3522,Dundas St West at Scarlett Rd,,43.665631,-79.499107,,,,,,2
8918,237,Bay St at Charles St West,,43.668073,-79.388671,,,,,,1
8919,2761,Kennedy Rd at Mewburn Ave,,43.707785,-79.258005,,,,,,1
8920,1616,University Ave at Gerrard St West,,43.658034,-79.389781,,,,,,1
8921,9096,Whitehorse Rd at Steeprock Dr,,43.758263,-79.472177,,,,,,1
8922,7580,Carlingview Dr at Fasken Dr South Side,,43.691115,-79.597649,,,,,,1
8923,13476,Cedarvale Ave at Stan Wadlow Park,,43.698314,-79.316375,,,,,,2
8924,2999,Pape Ave at Mortimer Ave,,43.685674,-79.347319,,,,,,1
8925,8661,244 The West Mall,,43.631997,-79.560393,,,,,,2
8926,5626,Martin Grove Rd at Longbourne Dr,,43.680944,-79.566235,,,,,,1
8927,389,Birchmount Rd at Carncastle Gate,,43.777111,-79.296393,,,,,,1
8929,5107,Gary Dr at Wendell Ave,,43.709789,-79.524233,,,,,,1
8930,2070,Dufferin St at Lawrence Ave West,,43.714241,-79.454916,,,,,,1
8931,64,Avenue Rd at Edmund Ave,,43.682605,-79.399936,,,,,,1
8932,6395,Foxwell St at Jane St West Side,,43.671537,-79.494259,,,,,,2
8933,2076,Dufferin St at Orfus Rd,,43.720555,-79.456276,,,,,,1
8934,6190,The Westway at Islington Ave,,43.688489,-79.543178,,,,,,1
8937,7084,Scarlett Rd at Edenbridge Dr North Side,,43.681165,-79.508941,,,,,,2
8938,6909,The Queensway at Parkside Dr,,43.639746,-79.454176,,,,,,1
8940,5384,Lawrence Ave West at Kimbark Blvd,,43.721572,-79.41848,,,,,,1
8941,6888,The Queensway at Glendale Ave East Side - St Joseph's Health Centre,,43.639168,-79.450773,,,,,,1
8942,9053,Yonge St at St Clair Ave West - St Clair Station,,43.688281,-79.394275,,,,,,1
8944,2749,Kennedy Rd at Craiglee Dr,,43.705838,-79.257183,,,,,,1
8945,3476,Deauville Lane at St Dennis Dr,,43.71805,-79.331096,,,,,,1
8946,701,Caledonia Rd at Bentworth Ave,,43.719375,-79.468437,,,,,,1
8947,6286,Carlaw Ave at Commissioners St,,43.652706,-79.335714,,,,,,1
8948,2445,Evans Ave at Horner Ave,,43.617136,-79.518641,,,,,,1
8949,7986,Moore Ave at Brendan Rd,,43.695491,-79.378399,,,,,,2
8950,7688,1299 Ellesmere Rd,,43.769344,-79.26411,,,,,,1
8952,581,Bloor St West at Shaver Ave South East Side,,43.638962,-79.547422,,,,,,1
8954,1966,Don Mills Rd at Premier Davis Blvd - Seneca College,,43.796264,-79.355054,,,,,,1
8958,3332,Belfield Rd at City View Dr East Side,,43.699535,-79.585375,,,,,,1
8959,7255,Sheppard Ave East at Warden Ave,,43.778938,-79.307608,,,,,,1
8960,2093,Dufferin St at St Clair Ave West,,43.677768,-79.442907,,,,,,1
8961,967,Donlands Ave at O'Connor Dr South Side,,43.694244,-79.343044,,,,,,1
8962,3678,Greenwood Ave at Gerrard St East,,43.671002,-79.328133,,,,,,1
8963,2531,Finch Ave East at Walkway to Huntingdale Blvd,,43.795052,-79.323292,,,,,,1
8964,3778,Islington Ave at Dixon Rd,,43.697254,-79.546973,,,,,,1
8965,5870,Oak St at Roadway to Piggott Mews,,43.708296,-79.530743,,,,,,1
8966,8570,Warden Ave at Glen Springs Dr,,43.80467,-79.320349,,,,,,1
8967,9210,Arleta Ave at Sheppard Ave West North Side,,43.74196,-79.501534,,,,,,1
8968,12138,Warden Ave at Roper Rd (North Commuter Parking Lot),,43.713879,-79.281661,,,,,,1
8969,8028,Parkwoods Village Dr at Gailong Crt,,43.759388,-79.321096,,,,,,1
8970,3941,Jane St at Wilson Ave South Side,,43.720429,-79.508641,,,,,,1
8972,12046,Hilda Ave at Green Bush Rd,,43.794365,-79.428403,,,,,,1
8973,55,Avenue Rd at Cottingham St South Side,,43.679675,-79.398753,,,,,,1
8974,4664,Opposite 430 Tapscott Rd - Walkway to Tunmead Square,,43.80948,-79.23493,,,,,,1
8975,11596,King St West at Queen St West,,43.638535,-79.445759,,,,,,1
8977,8767,Weston Rd at Sheppard Ave West,,43.733887,-79.53842,,,,,,1
8978,10810,1811 Albion Rd,,43.744939,-79.611856,,,,,,1
8980,1800,Coxwell Ave at Gerrard St East,,43.675096,-79.320091,,,,,,1
8981,1221,Lawrence Ave East at Cardinal Pl,,43.725917,-79.398686,,,,,,2
8982,8819,Willowdale Ave at Princess Ave,,43.770562,-79.402303,,,,,,1
8983,2439,Evans Ave at Eastwick Rd,,43.617617,-79.515524,,,,,,1
8984,3219,Yonge St at Crescent Rd - Rosedale Station,,43.676823,-79.38938,,,,,,1
8985,1096,Gerrard St East at Logan Ave,,43.666983,-79.345317,,,,,,2
8986,1032,Eglinton Ave East at Falmouth Ave,,43.735453,-79.253308,,,,,,1
8987,968,Donlands Ave at O'Connor Dr,,43.694547,-79.342941,,,,,,1
8988,9040,Yonge St at Rosehill Ave,,43.686132,-79.393183,,,,,,1
8989,3845,Islington Ave at Summitcrest Dr,,43.683125,-79.54029,,,,,,1
8990,5382,Lawrence Ave West at Keele St,,43.709011,-79.477644,,,,,,1
8991,1108,Gerrard St East at St Matthews Rd,,43.664968,-79.354903,,,,,,2
8992,8475,Victoria Park Ave at Lawrence Ave East,,43.741755,-79.309523,,,,,,1
8993,9256,Thirtieth St at Horner Ave,,43.604097,-79.533531,,,,,,1
8994,9511,North Queen St at Atomic Ave,,43.622082,-79.542704,,,,,,1
8995,5828,Mt Pleasant Rd at Lawrence Ave East,,43.726711,-79.396602,,,,,,1
8998,13344,King St West at Sudbury St,,43.640853,-79.417479,,,,,,1
8999,1149,Howard Park Ave at Dundas St West,,43.651965,-79.448329,,,,,,2
9000,6563,McNicoll Ave at Middlefield Rd,,43.820586,-79.260854,,,,,,1
9002,2995,Pape Ave at Sammon Ave,,43.684244,-79.346758,,,,,,1
9005,3673,Greenwood Ave at Dundas St East,,43.667455,-79.326459,,,,,,2
